build,gtf,n_reps,depth,method,sensitivity,precision,f1,spearmans,alu_sensitivity,alu_precision,erv_sensitivity,erv_precision,hat_sensitivity,hat_precision,line_sensitivity,line_precision,mir_sensitivity,mir_precision,other_sensitivity,other_precision,mins,mem,n_cpu,cpu
chm13,lions,1,2,ervmap,0.000425340381553629,0.19197896120973,0.000848800197665799,0.000925081523287178,0.0,0,0.0037579211082183032,0.53125,0.0,0,1.2121212121212122e-05,1.0,0.0,0,0.0,0.0,1.0,9.754999999999999,36.0,3.0
chm13,lions,1,2,explorate,0.775311030154011,0.999494861293418,0.87324410435787,0.613734282571755,0.9490358864488484,0.9988443542477028,0.9751682467947144,0.9998992620948447,0.97488130727614,1.0,0.9700242424242425,0.9999250309247435,0.9840766660976858,0.9999752211512253,0.2006837057770844,0.9996000228558368,29.5,47.489999999999995,36.0,147.5
chm13,lions,1,2,lions,0.412422852431651,0.678176722795756,0.512920754457205,0.553830068122378,0.5780530262453133,0.8749645303822612,0.4844770840497126,0.7441711310646646,0.49823341062161863,0.5825587399948361,0.4259151515151515,0.6471801672376322,0.6578799775659002,0.5297894902207211,0.09289680172532465,0.6264892464799628,17.0,11.48,36.0,33.0
chm13,lions,1,2,squire,0.775018244480407,0.995926870859719,0.871694428470553,0.612110124704581,0.9597348687734333,0.9986067184038566,0.9418381883381638,0.99643998648754,0.970244010157889,0.9943422913719944,0.9671878787878788,0.9974499043714139,0.9847838279402082,0.9911888867072453,0.20893176708117286,0.9911297344362212,7.5,64.405,36.0,14.0
chm13,lions,1,2,te-saem,0.78478796344986,0.999684562488171,0.879296711474952,0.622241754297745,0.9745848955543653,0.9994369910605166,0.9859753401778258,0.9999003661543826,0.979905045820912,1.0,0.9814545454545455,0.9999135557010015,0.9897339608378649,0.99997536278302,0.19771256825586198,0.9998839705285142,3.5,60.495000000000005,36.0,3.5
chm13,lions,1,2,telescope,0.00153239068970691,0.454035390591282,0.00305447239215709,0.000162453193715563,0.0,0,0.013287812546052954,0.9908424908424909,0.0,0,9.696969696969698e-05,1.0,0.0,0,0.0,0.0,4.0,8.4623681640625,72.0,47.0
chm13,lions,1,2,telocal,0.732517709163318,0.973204367498442,0.835879940327534,0.559353476750941,0.9552356722013926,0.9999719648439143,0.9125362283244093,0.9991931796788855,0.8762283316771557,1.0,0.897660606060606,0.9997435066688266,0.9132629422809627,1.0,0.18294865323727802,0.6939343834305108,13.5,78.19500000000001,72.0,12.5
chm13,lions,1,2,tetools,0.501307339015221,0.98545661753968,0.664552880066426,0.301574493092443,0.8244108194965185,0.9991398896462188,0.6788082723387533,0.9197004991680533,0.4450701115159545,1.0,0.5497575757575758,0.9992289050451642,0.5332244141529908,1.0,0.0892029550773184,0.997946611909651,1.0,10.695,36.0,3.0
chm13,lions,1,2,texp,0.635934853002656,0.865699787627676,0.73323916789552,0.406634602591351,0.8896089983931441,0.9999247452627142,0.6414746770152773,1.0,0.8235066799160871,1.0,0.6515757575757576,0.999962795542906,0.9436709015094248,1.0,0.21187996145551324,0.3539806048526199,2.0,5.725,36.0,12.0
chm13,lions,1,5,ervmap,0.000483122826873985,0.201858544140423,0.000963938588976339,0.00105442438731922,0.0,0,0.0046855415900385385,0.47393364928909953,0.0,0,9.761430635273906e-06,0.6666666666666666,0.0,0,0.0,0.0,1.0,11.535,36.0,7.5
chm13,lions,1,5,explorate,0.767758779614441,0.99896303251094,0.868232489638964,0.62939737576443,0.9409226408951927,0.998083785302701,0.9749089247853436,0.9997117151745925,0.9815508844350298,0.9998340187743209,0.9738247237515131,0.9987185968635656,0.981960725565834,1.0,0.25365709782929285,0.9999826455173372,29.5,48.105000000000004,36.0,143.5
chm13,lions,1,5,lions,0.538096273652631,0.676645385431702,0.599469620165171,0.6919388551776,0.7271206888847752,0.837327256689209,0.6591385631786714,0.7425148120290831,0.8128473919577064,0.5586998183130492,0.5969114833469993,0.6699791282054092,0.8084840767511828,0.5596391320503625,0.14353696277089817,0.6316788717114185,31.0,11.795,36.0,69.0
chm13,lions,1,5,squire,0.770828648318708,0.995139517540886,0.868738252505465,0.629041487962922,0.9573532321794471,0.9966573853177477,0.9680914617718376,0.995578952440611,0.9819673021563196,0.9953934811334606,0.9693832728124634,0.9965679707374347,0.981523788122792,0.9912627969136114,0.25988175787216994,0.9908360047666203,8.0,64.39,36.0,14.5
chm13,lions,1,5,te-saem,0.775826683701586,0.999434138856435,0.873547890737386,0.63771964710513,0.9683771759043528,0.9985650625645887,0.9866462064683902,0.9998812901387718,0.9887024061702243,0.9999084483831985,0.9844890867205498,0.9999206844928269,0.9890016603622835,1.0,0.24543385528325726,0.9998385997632796,5.0,46.745000000000005,36.0,6.0
chm13,lions,1,5,telescope,0.00199180050363392,0.390456582293811,0.00396338296372288,0.00279930471760671,0.0,0,0.018601600112452998,0.8060913705583757,0.0,0,9.761430635273906e-06,1.0,0.0,0,0.0,0.0,8.0,8.639086914062501,72.0,115.5
chm13,lions,1,5,telocal,0.724028750132828,0.974674606408902,0.830860119686951,0.572720133734245,0.9497124327360701,0.9998252770366985,0.9071559933933864,0.9995869635366247,0.8905364546557312,1.0,0.9014095505837335,0.9998754811570507,0.8841990936669039,1.0,0.2385576749530069,0.7814131218457102,12.5,79.005,72.0,13.5
chm13,lions,1,5,tetools,0.51715889180767,0.998354148975756,0.681363619344367,0.321206648886781,0.7904174034048475,0.9989351231868859,0.7167590108821703,0.9992977528089888,0.5359115021816667,0.9999662173575217,0.6566807231267815,0.9965484549521524,0.37325693170043567,1.0,0.17019646858395587,0.9997672674614052,2.0,11.01,36.0,4.0
chm13,lions,1,5,texp,0.568219167249462,0.781085591266353,0.657861467424327,0.413247733733705,0.8686191026369375,0.9999191699488567,0.617261535217702,1.0,0.8719062879075915,1.0,0.5386894303229082,0.999954700297166,0.9295781681085602,1.0,0.16769603937295574,0.22867056048118423,4.0,7.9399999999999995,36.0,29.0
chm13,lions,1,10,ervmap,0.000567446694301529,0.231348299502621,0.00113211655472132,0.00663019960754159,0.0,0,0.004333683680941256,0.5623787976729153,0.0,0,4.093059807789911e-05,0.625,0.0,0,0.0,0.0,2.0,14.03,36.0,11.0
chm13,lions,1,10,explorate,0.781759539764792,0.999407349207045,0.877285822222584,0.620060220404311,0.9339462484263675,0.997832820686646,0.9664712357972235,0.9999742303906157,0.9435621864464784,1.0,0.9686280609265596,0.9999070448719755,0.9799326765295334,0.9999536712245357,0.2181988784755286,1.0,29.0,46.13,36.0,142.0
chm13,lions,1,10,lions,0.625915794999083,0.674675355600147,0.649381569868734,0.640851956818566,0.7966546176199589,0.8341667697418409,0.7215284454030575,0.7619060142861651,0.7740521490931067,0.5533514129704913,0.7019570283294313,0.6672952711991906,0.8972636057620589,0.5613030706310049,0.1853940092550828,0.6062606415427619,46.0,11.46,36.0,114.0
chm13,lions,1,10,squire,0.787859014719983,0.995517953807177,0.879598433830095,0.617636459071226,0.9447026383024681,0.9991005043600553,0.9602795475036487,0.9968972846069118,0.982765023263942,0.996515113480309,0.9617817362213963,0.995706069132287,0.9810287908367439,0.991472039958835,0.23015475255739878,0.9886496830522665,10.5,63.975,36.0,18.0
chm13,lions,1,10,te-saem,0.795675337401628,0.999718294805315,0.88610227557509,0.627874636741502,0.9657226559204021,0.9996611116933934,0.9798159927871564,0.9998424252282293,0.9903594806934767,0.9999338342326977,0.9789998744794992,0.9996322197765457,0.988163262658823,1.0,0.21220701982993367,0.9997245395875964,9.5,61.705,36.0,10.5
chm13,lions,1,10,telescope,0.00202942150111907,0.47335230331462,0.00404151565701551,0.00164095707855282,0.0,0,0.015466767619911035,0.9835286664554957,0.0,0,0.0,0,0.0,0,0.0,0.0,11.5,7.7850439453125,72.0,188.5
chm13,lions,1,10,telocal,0.743157667751223,0.973356866409916,0.84282143184338,0.55963083689641,0.9418810688213197,0.9992766882347254,0.9133263263811748,0.9999945460693522,0.9340017620888763,1.0,0.8949775427451879,0.9995733346336468,0.8986126695247794,1.0,0.19611921348502315,0.6938102086247316,13.0,65.96,72.0,14.0
chm13,lions,1,10,tetools,0.49739917517452,0.998793677865644,0.664084379938634,0.312481086120215,0.7929352760311723,0.998792629941077,0.706519952379292,0.9996405590364164,0.28687098160000585,0.9999238598005127,0.6294143650027014,0.9982559171149493,0.42395625920184715,1.0,0.11605049644442217,0.9982038079271943,2.0,9.86,36.0,6.5
chm13,lions,1,10,texp,0.61389950950976,0.825520337996346,0.70415387347108,0.411783258523265,0.8649460492964639,0.999914161750476,0.5836923981210742,1.0,0.8657899910439284,1.0,0.5984299022577317,0.9999863208579558,0.9282272134698828,1.0,0.2126385895743887,0.2809983037813534,6.5,6.07,36.0,51.0
chm13,lions,1,30,ervmap,0.000442001577475642,0.173759601411667,0.000881760174506343,-0.00556399675928254,0.0,0,0.004050897066552096,0.47492691702271195,0.0,0,0.0,0,0.0,0,0.0,0.0,5.0,24.0,36.0,34.5
chm13,lions,1,30,explorate,0.752142097011795,0.999654405841243,0.858412675070387,0.623592365131675,0.8065323341617572,0.998906571855865,0.9724090178492651,0.999940829686141,0.9373404635061323,1.0,0.9745925960921533,0.9998491225656356,0.9805034407739248,1.0,0.20004511645573683,0.9999910857947683,30.0,44.225,36.0,155.0
chm13,lions,1,30,lions,0.63921454893871,0.65750074171944,0.648228709991911,0.519858901747491,0.7248734106317982,0.823063001691212,0.7488539720656889,0.7418307359652823,0.8596348255958836,0.5721804191070496,0.7750869824297778,0.6160533022593259,0.9313422381382015,0.5601424520103282,0.17715966053879392,0.5958066953736911,116.5,9.23,36.0,323.0
chm13,lions,1,30,squire,0.758520332917489,0.994139582230851,0.860492192880872,0.625737340623735,0.8166756217450821,0.9962721914048477,0.9640195179585934,0.9961865574166899,0.9811755356048412,0.9905017031663256,0.9721640984688349,0.9942789006698386,0.9796058475761504,0.9897036700300407,0.2128943900451343,0.991903422662939,24.5,62.135000000000005,36.0,41.0
chm13,lions,1,30,te-saem,0.785645499737439,0.999555631878837,0.87978477048335,0.631151658306348,0.934977586989252,0.9986889122331688,0.9806795993601424,0.9996617565977015,0.9844285646935216,0.9999897377306017,0.9832535010142235,0.9999767511606983,0.9837621447606766,0.9999693515495149,0.19256256118807855,0.9999629586757727,133.0,60.355000000000004,36.0,138.5
chm13,lions,1,30,telescope,0.00206246279688037,0.399852573815472,0.00410375817079309,-0.00225920568992927,0.00011201758866002282,1.0,0.01865484132068451,0.9429901105293775,0.0,0,2.5908038654793674e-05,1.0,0.0,0,0.0,0.0,45.0,13.9206982421875,72.0,647.0
chm13,lions,1,30,telocal,0.727380820109899,0.973172884707966,0.832513891189825,0.570027522203063,0.8743903110481619,0.9998208961056301,0.9104141812085943,0.999252653605999,0.8968459761444534,1.0,0.9133254186815247,0.9998631910520275,0.8826309917824995,1.0,0.18241225027685098,0.685565403883853,19.0,66.435,72.0,26.0
chm13,lions,1,30,tetools,0.459242913082951,0.998466563365974,0.629122195587481,0.303139725145621,0.6781468873349876,0.9989246755498628,0.7053490254446972,0.9985933965671273,0.3831704573772369,0.9977376755932025,0.5255422781090789,0.9975599313830141,0.3815374124730664,0.9999817633613772,0.11041048841684038,0.9986934640944577,2.5,11.585,36.0,18.0
chm13,lions,1,30,texp,0.59971397164346,0.842717411759258,0.700746547523141,0.403589216795443,0.7432053738064905,0.9999642366765654,0.6349013936466896,0.9999969790071205,0.7912976420590394,1.0,0.6585290025252718,0.9999919001824773,0.9284082448689909,1.0,0.20420545998277373,0.3020864110248185,19.0,8.3,36.0,147.0
chm13,lions,1,50,ervmap,0.00017621595664768,0.0833613163196776,0.000351688485460444,-0.00779541148819839,0.0,0,0.0010110371556154689,0.5939637826961771,0.0,0,0.0,0,0.0,0,0.0,0.0,8.0,37.78,36.0,53.0
chm13,lions,1,50,explorate,0.609810668110466,0.999531797712567,0.757483464588799,0.181754569204986,0.9425540914477232,0.9987163468709929,0.9841556230036982,0.9999693763919821,0.9801796661393075,1.0,0.9690981478011114,0.9997891918551398,0.9802000253196607,1.0,0.33897433779013997,0.9999972918883933,30.5,47.335,36.0,162.5
chm13,lions,1,50,lions,0.681129507015897,0.685508590615214,0.683312032922613,0.489724188309547,0.8495784725563194,0.8204063611952621,0.7411792830540994,0.8282764570302662,0.8557224388838913,0.6636811464397672,0.7452596853758733,0.6502566356536451,0.9365995695657678,0.5712243905242902,0.3203186318383983,0.5475620884212244,158.5,9.45,36.0,511.0
chm13,lions,1,50,squire,0.811651465304592,0.996545608384142,0.894645517413421,0.630276896179888,0.9544156250908117,0.9981151278046,0.9797484325841658,0.9989433139991689,0.981072400185099,0.9963996162548245,0.9661183263390757,0.9960244570804149,0.9807345514903434,0.9939511616535297,0.34831251807278685,0.9942196607522564,28.5,64.55,36.0,46.5
chm13,lions,1,50,te-saem,0.787721054458775,0.999480697973746,0.881055525205791,0.637408925771757,0.967537059220489,0.9985876948834431,0.9897218072357655,0.9996810445686595,0.9897007975909831,1.0,0.9834159331392315,0.9996040362753864,0.9885934928471959,1.0,0.219834854889865,0.9999081411953336,76.0,59.599999999999994,36.0,82.0
chm13,lions,1,50,telescope,0.00137033194081912,0.370111196319018,0.00273055404044735,-0.00575449973411796,0.0,0,0.008027333622396802,0.9827253668763103,0.0,0,0.0,0,0.0,0,0.0,0.0,63.0,13.180000000000001,72.0,1009.0
chm13,lions,1,50,telocal,0.743607498506542,0.975279932851338,0.843831257336381,0.574012908242333,0.9516304119700233,0.9998419123583826,0.9524319348004332,0.9998734376561804,0.9201603645194183,1.0,0.8990843632584845,0.999668316982049,0.8966324851246993,0.9998290287263111,0.21011112182091074,0.7407280953274779,19.5,69.71000000000001,72.0,26.0
chm13,lions,1,50,tetools,0.510248415993642,0.999024249004705,0.675491648945284,0.306906034218951,0.8068703645703843,0.9985239516220549,0.7237471119340059,0.9993341486229456,0.6101536894896264,0.9999015728215717,0.5987818463638147,0.9989244734249232,0.38454656707600116,0.9988016338699188,0.08418407391597703,0.9998582619645981,3.0,11.955,36.0,27.0
chm13,lions,1,50,texp,0.648346477363762,0.870938015777328,0.743336217911331,0.414541212312034,0.8789823930359986,0.9999258027263458,0.7767477893836989,0.9999991181385669,0.8941359385515049,0.9999984733477042,0.6206344167739799,0.9999727109072744,0.9329633849573082,1.0,0.24047845264815096,0.3923375824939475,32.0,14.02,36.0,248.0
chm13,squire,1,2,ervmap,0.000368984239101787,0.139671361502347,0.000736024047575605,-0.00680788047842609,0.0,0,0.0027315054319710297,0.5617021276595745,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,8.2,36.0,2.0
chm13,squire,1,2,explorate,0.957487744452058,0.999375383305905,0.977983250896878,0.928637816537721,0.9410023723426307,0.9989608293804098,0.9744024831867564,0.999405722047712,0.9711749857503461,0.9983259395664184,0.9631392176570737,0.9995423146108078,0.9774475358465483,1.0,0.9107311624710026,0.9997170612090918,27.5,47.625,36.0,129.5
chm13,squire,1,2,lions,0.493026507951765,0.677098947332561,0.570584509607259,0.649250146019595,0.5209364995278347,0.822439592007418,0.45541645111226076,0.7458063641600867,0.5252015308199658,0.5802968960863698,0.444103710693114,0.6492293390908,0.5719304909315355,0.553000045907359,0.4958329753415242,0.6125351589449664,14.5,9.120000000000001,36.0,33.0
chm13,squire,1,2,squire,0.960103191558633,0.995434964315566,0.977449898747883,0.925687142210106,0.9475896538222355,0.9993320216667881,0.964635281945163,0.996345138606878,0.9718671117987134,0.9963686451289757,0.95952903530184,0.9971117055858122,0.9763555217928022,0.9879413884218112,0.9576853681587765,0.9894367759975146,7.0,64.28,36.0,12.5
chm13,squire,1,2,te-saem,0.968034802345375,0.999750220958383,0.983636927895044,0.938329582976639,0.9638851141258032,0.9997491608834315,0.9794102431453698,0.9999577452885997,0.9802540509730479,0.9993359066948906,0.9787388976636376,0.9998847443419949,0.9840945779128288,1.0,0.8621874731506143,0.9987062101910829,2.0,46.06,36.0,2.0
chm13,squire,1,2,telescope,0.00242630392518612,0.373152122079161,0.0048212591342066,-0.00117142419931642,0.0,0,0.015354371443352301,0.9561855670103093,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,9.2209033203125,72.0,33.5
chm13,squire,1,2,telocal,0.89254806872409,0.979783350493971,0.934133485423889,0.833217021191069,0.942430384411636,0.999743451915559,0.9067356440765649,0.9993158182813355,0.8608012376842277,0.9989605480746515,0.879448626694837,0.9995104324513346,0.8879973411831735,1.0,0.7667325371595498,0.74715338245144,13.0,78.90499999999999,72.0,12.5
chm13,squire,1,2,tetools,0.61838967836357,0.999581492443057,0.764081448128492,0.446895342878176,0.7913835594352443,0.9995636300164366,0.7033419555095706,0.9997352785457968,0.43876720136796676,0.9987951807228915,0.6000492297593896,0.9994704204178554,0.37686354572215364,1.0,0.4840622046567575,0.9994678020223523,1.0,9.434999999999999,36.0,2.0
chm13,squire,1,2,texp,0.740261451689421,0.839188578800198,0.786626918980454,0.575675799092332,0.8690835387060368,0.9998277666635753,0.6085049146404552,1.0,0.8187036886247049,0.9998011236513697,0.5965518656027569,0.9996734497456345,0.9308945019466337,1.0,0.6931007818541112,0.2603013778193669,2.0,7.205,36.0,14.5
chm13,squire,1,5,ervmap,0.00057200664110479,0.139588808162003,0.00113934447947855,-0.00237970133374799,0.0,0,0.003885475606498458,0.5423728813559322,0.0,0,4.6839604162763366e-05,0.25,0.0,0,0.0,0.0,1.0,8.015,36.0,4.0
chm13,squire,1,5,explorate,0.960255990391809,0.999405990986358,0.979439922596444,0.934971894459996,0.9475580760655373,0.9993121481467027,0.9704946696131523,0.9999082591761674,0.9734346662060627,0.9999290289384504,0.9706443426274463,0.9990270497694721,0.9805103557827424,1.0,0.9080583349229195,0.999274850676488,29.0,45.885,36.0,144.0
chm13,squire,1,5,lions,0.711297542905249,0.681676320123648,0.69617198775909,0.810972088370564,0.7548870858813407,0.8331316782299276,0.6649343921254361,0.7365061148369975,0.7699974091026859,0.5852028827598882,0.6566571851952786,0.6527298662050225,0.7950838034335987,0.5617692977344183,0.6745972566632563,0.6121671807137912,27.5,9.795,36.0,73.0
chm13,squire,1,5,squire,0.963982585153292,0.994882395781441,0.979188778341685,0.935414503935535,0.9576699262658316,0.9979032708974,0.9616066441632871,0.9986129674930018,0.968943777528284,0.9887198829687858,0.9639462792321711,0.9968690551680406,0.9792477038062848,0.9925277628699996,0.9617979086826087,0.9749854975653488,8.5,52.959999999999994,36.0,15.0
chm13,squire,1,5,te-saem,0.969530352775436,0.999727623485518,0.984397460527357,0.942100001090329,0.9747111230352203,0.9994734994734995,0.9797469584011268,0.9999256468722117,0.9797564556524743,1.0,0.979007341043416,0.9996043564270342,0.9880760849642588,0.9998866516909507,0.867445852914145,0.999960019990005,4.5,46.59,36.0,5.0
chm13,squire,1,5,telescope,0.00298735694291272,0.489059421341906,0.00593843968630532,0.00502509102050331,0.0,0,0.018893125136598753,0.9354709418837676,0.0,0,0.0,0,0.0,0,0.0,0.0,3.5,7.707294921875,72.0,78.0
chm13,squire,1,5,telocal,0.896003111513423,0.97909094370053,0.935706163187841,0.835025672744845,0.951637971709023,0.9999756965372426,0.9043525421533629,0.9999731481149977,0.883115985836428,1.0,0.8846510875304457,0.9983565356540459,0.8903732969472333,0.9994513533284565,0.7527355333206166,0.7463548830811554,13.5,64.345,72.0,13.5
chm13,squire,1,5,tetools,0.623900882587877,0.999613317311206,0.768283555457443,0.448908694881601,0.7990859553524345,0.999693288811986,0.7106130147243336,0.9998177738801636,0.45537611192676397,0.9991662245129993,0.6012501916165625,0.9997946597370229,0.393580840274525,0.999896523178808,0.4480552135536789,0.9961446526332023,1.5,9.835,36.0,4.5
chm13,squire,1,5,texp,0.74468043325544,0.842130900812551,0.79041331582525,0.580479503824782,0.8755400542135793,0.9998943453638746,0.6141479880521625,0.999986819733495,0.8068745142067536,1.0,0.614403604094633,0.9993351109879836,0.9233855365252632,0.9999669184539891,0.7024468066658575,0.2697296577440405,4.0,7.51,36.0,32.5
chm13,squire,1,10,ervmap,0.000638154987677501,0.179219154828911,0.00127178147675005,-0.00227352679446862,0.0,0,0.004455725713127286,0.5388151174668029,0.0,0,5.015087053552771e-05,0.9230769230769231,0.0,0,0.0,0.0,2.0,9.275,36.0,9.5
chm13,squire,1,10,explorate,0.957321874114226,0.999617994898405,0.978012853054372,0.933914239493015,0.9379140504481487,0.9995109928319904,0.9740174174529298,0.9998049135767145,0.9795298000976776,0.9998538815925188,0.9660186059729687,0.9993082786080836,0.9783310539079858,0.9999480344012264,0.902841211320824,0.9998578073899531,28.5,48.285,36.0,136.5
chm13,squire,1,10,lions,0.78404179883357,0.681309495013718,0.729074487838977,0.755669425489818,0.8137052571868666,0.8248124852454112,0.7367912017366771,0.7364739357300867,0.8640344229441385,0.5809309751347435,0.7259944499703274,0.659692435056859,0.8888945380223401,0.561491967858588,0.7588455400869422,0.6243294021776037,46.0,11.545,36.0,136.5
chm13,squire,1,10,squire,0.959965159155409,0.995741291194577,0.977525995180058,0.932589150666117,0.9427679380547094,0.9987980798592874,0.9642697255610836,0.9990679438315823,0.9752100911096515,0.9919743728105113,0.9588595692040222,0.9961164163357986,0.9778378845576983,0.9907737006681469,0.9686256167574607,0.9866966863164581,10.0,58.964999999999996,36.0,17.5
chm13,squire,1,10,te-saem,0.967706367266148,0.999725906562402,0.983455581338771,0.943181482693184,0.9600782156140687,0.9998631179802938,0.9835623843834205,0.9997982217757342,0.9842200104414018,0.9999743341860087,0.9778103294076347,0.9995215321224963,0.9834661162151032,1.0,0.8704855188099562,0.9998103945899256,9.5,61.66,36.0,10.5
chm13,squire,1,10,telescope,0.00258952223314798,0.460433282425477,0.00515007990848801,0.00160753799505912,0.0,0,0.017189387348273036,0.973218555714969,0.0,0,0.0001211979371275253,1.0,0.0,0,9.171114657275445e-06,0.00020846362309776944,6.5,6.489814453125001,72.0,166.5
chm13,squire,1,10,telocal,0.897072853694857,0.978828380862131,0.936169082595518,0.832107719772957,0.9385827570542782,0.9999066513378337,0.9074687254512742,0.9991304428696315,0.892621970730393,0.9995756758540703,0.8889179113834118,0.9995042386421308,0.8968818478089553,0.9997619681830805,0.7565802747665952,0.7353305582543743,13.5,55.99,72.0,14.5
chm13,squire,1,10,tetools,0.620066506820401,0.999612287014282,0.765369160037249,0.440955575853625,0.7878309232993522,0.9994880586012006,0.722482198214331,0.9996552207755779,0.45555667828693647,0.9999075888071564,0.5991566295271609,0.9994771332961517,0.36909404281930175,1.0,0.4616005429299877,0.9996822118058314,2.0,9.995000000000001,36.0,6.5
chm13,squire,1,10,texp,0.744308220587847,0.838002421220782,0.788381338665843,0.587262861453121,0.8636092170829173,0.9997971169247197,0.6150252983858024,0.9999931329528989,0.8229592953737853,0.999979536501765,0.6132009628967143,0.9994074074074074,0.92216059017627,0.9999669208249946,0.7149617564518792,0.25552627438640657,8.0,6.355,36.0,60.0
chm13,squire,1,30,ervmap,0.000817060010173633,0.253341194968553,0.00162886670240738,0.00583239505165711,0.0,0,0.005313755214177017,0.5484939759036145,0.0,0,0.0001738112915752846,0.5347368421052632,0.0,0,0.0,0.0,3.5,12.48,36.0,22.0
chm13,squire,1,30,explorate,0.957150199484557,0.999784484589876,0.97800292125679,0.929354507695586,0.9415352493151311,0.999511396435459,0.9722202363322542,0.9999639842431064,0.9753653501756688,0.9998850819561854,0.9612181844931588,0.999792878434588,0.9778421951316364,1.0,0.9226988221288263,0.9999967418432044,32.5,48.175,36.0,179.5
chm13,squire,1,30,lions,0.806945643957702,0.67846532443844,0.737149044648686,0.660374998699792,0.8477285976095313,0.828899995827447,0.7401512421376994,0.747655163062702,0.889349136693598,0.5759403794805692,0.7367539030557256,0.6537460828085617,0.9261441034238073,0.5594740580279992,0.8045990488043916,0.6020307857035205,89.5,10.925,36.0,343.5
chm13,squire,1,30,squire,0.963259027778878,0.995068891893225,0.978905609984423,0.932065979403021,0.9558132889327476,0.9988691827615672,0.964894490881847,0.99676251510977,0.9795677316162901,0.9941782057329966,0.9566149224521078,0.994849102471406,0.9791456969763936,0.9875547862790953,0.9701593944094711,0.9907892959337812,18.0,44.685,36.0,30.5
chm13,squire,1,30,te-saem,0.970050007157463,0.999883918649406,0.984741051195623,0.944673744340563,0.9713120906503492,0.999803121659049,0.9798334089592656,0.9999985109519485,0.9854461441714856,0.9998501980714388,0.9732631701400413,0.9998509660842393,0.9832323047466458,1.0,0.889283717238767,0.9995336955640256,20.0,36.815,36.0,24.0
chm13,squire,1,30,telescope,0.00277635596940304,0.452845794634088,0.00551887621568054,0.00466068006378876,0.0,0,0.019143817178807424,0.9003019075065185,0.0,0,3.832059971738558e-05,1.0,0.0,0,0.0,0.0,22.0,10.9107080078125,72.0,488.5
chm13,squire,1,30,telocal,0.899342517070944,0.98037884971863,0.938113911951687,0.829357479110773,0.9490709025028671,0.9996917754616345,0.9124572689165746,0.9998017630300841,0.8739176201998661,0.998213633226422,0.885945577905437,0.9995244333924961,0.8879178327684826,1.0,0.7875743309463253,0.7569708912916592,14.5,66.965,72.0,18.5
chm13,squire,1,30,tetools,0.625817891966158,0.999626559846695,0.769739237460781,0.435481519116022,0.7982785882747401,0.9994266241039212,0.7194754526978031,0.9999493051767526,0.4318527936130364,0.9999683450140232,0.6104211502338583,0.9995853932936805,0.3860644430594138,0.9996423653952756,0.4642459880829981,0.9999481972648155,2.0,12.705,36.0,16.5
chm13,squire,1,30,texp,0.740749415385851,0.835593545940615,0.785318228128289,0.575722308129565,0.8690637394793091,0.9997265029190554,0.5936407101931598,0.9999090714722804,0.8315465693310913,1.0,0.6039586548100906,0.9999558142248739,0.9279344761562752,0.9998548961391212,0.7234467913682907,0.2589146035742337,24.0,8.43,36.0,186.5
chm13,squire,1,50,ervmap,0.000805711153250851,0.183317181827386,0.00160437081548976,-3.43219327335775e-05,0.0,0,0.00543341646143786,0.5411683730534286,0.0,0,4.094816086919296e-05,0.5129533678756477,0.0,0,0.0,0.0,5.5,12.945,36.0,36.0
chm13,squire,1,50,explorate,0.958535754433684,0.999621179876842,0.978647446496431,0.927238395845517,0.9399649271667779,0.9993836010235481,0.9736898253445987,0.9998518663071246,0.9688234490070111,0.9990150848436512,0.9681307495457443,0.9996446681213066,0.9801992180227146,0.9999862818551153,0.9151981000201682,0.999891726786793,30.5,47.855,36.0,158.0
chm13,squire,1,50,lions,0.805842874373586,0.676646776268302,0.735615230619085,0.647532038839802,0.841017390666616,0.8314366884346037,0.729854679864657,0.7320762335180022,0.8882074858394482,0.5686870508779925,0.7363339649276934,0.6552980874740353,0.9377614348662571,0.5623319487095831,0.8159933514614962,0.6060453452546054,129.0,10.245,36.0,551.5
chm13,squire,1,50,squire,0.964510693218644,0.99507941674718,0.979556625820249,0.932883759618964,0.9521109148179471,0.9992867815383596,0.9657547913835862,0.9989197795599777,0.9679833173863905,0.9860773852178136,0.965776437104659,0.994530177515801,0.9828823517242806,0.9904977031251466,0.9665869212954914,0.9917282543352188,26.5,61.69,36.0,43.5
chm13,squire,1,50,te-saem,0.970084429298211,0.999784837870684,0.984710731855517,0.938529017476299,0.9690931101099438,0.9997433349694133,0.9828592555096484,0.9996459355954213,0.9787483372395008,0.9997394902181131,0.9833138312546972,0.999780055444532,0.9871852955170773,1.0,0.8648854935288022,0.9999557764944027,52.0,63.15,36.0,58.5
chm13,squire,1,50,telescope,0.00367280701971869,0.499325866002904,0.00729197766969098,0.00630502654051106,0.0,0,0.025137109543377063,0.9058365758754864,0.0,0,1.0340444663937616e-05,1.0,0.0,0,0.0,0.0,35.0,11.294794921875,72.0,802.5
chm13,squire,1,50,telocal,0.901222380919051,0.979989466248201,0.938956919049503,0.828812769531072,0.9514643232790593,0.9999399980389603,0.911042274398761,0.9994503666907052,0.8935933296216407,0.9990402301956626,0.888065927366235,0.9995088737894088,0.8854486025776288,1.0,0.7880917442677219,0.7600034204027021,16.5,63.35,72.0,23.0
